dt,event_time,type,context,id,update_compartments,update_sums,print,total
0.000751518, 1, 1, 2, 3, 123, 166, 173, 174
0.00236717, 1, 2, 2, 3, 119, 162, 164, 165
0.00475006, 1, 2, 3, 4, 123, 168, 170, 171
0.00754158, 1, 2, 3, 4, 124, 166, 168, 168
0.00163821, 1, 2, 3, 3, 126, 167, 170, 170
0.00387201, 1, 2, 2, 3, 122, 164, 165, 166
0.0101309, 1, 2, 2, 3, 122, 160, 162, 163
0.00632197, 1, 2, 3, 4, 121, 163, 165, 166
0.0013746, 1, 2, 2, 3, 122, 164, 166, 167
0.00336824, 1, 1, 2, 3, 114, 141, 142, 143
0.0171496, 1, 1, 2, 3, 113, 139, 141, 142
0.000164793, 10, 10, 11, 12, 121, 148, 150, 150
4.26021e-05, 1, 2, 3, 4, 113, 140, 141, 142
0.0138666, 1, 2, 2, 3, 112, 138, 140, 141
0.0187597, 1, 2, 3, 4, 112, 140, 141, 142
0.00367377, 1, 1, 2, 3, 111, 138, 140, 141
0.00460351, 0, 1, 2, 3, 111, 138, 140, 141
0.00174755, 1, 2, 3, 4, 112, 139, 141, 141
0.00660843, 1, 2, 3, 3, 135, 161, 178, 178
4.90283e-06, 0, 1, 2, 2, 135, 173, 175, 175
0.00959866, 1, 2, 3, 3, 117, 155, 157, 158
0.00232684, 1, 2, 3, 3, 128, 174, 176, 177
0.00385028, 1, 2, 3, 4, 154, 203, 206, 206
0.00212111, 1, 2, 2, 3, 161, 207, 210, 211
0.000253676, 1, 2, 3, 4, 343, 466, 493, 497
0.00352325, 15, 18, 19, 22, 1606, 1723, 1737, 1738
0.00153875, 8, 9, 10, 13, 827, 953, 964, 965
0.00545538, 3, 4, 5, 9, 536, 610, 619, 620
0.000672301, 4, 5, 6, 9, 685, 819, 837, 839
0.00136633, 6, 8, 9, 12, 635, 785, 810, 817
0.00207508, 9, 14, 17, 21, 997, 1157, 1178, 1179
0.00970605, 15, 16, 18, 22, 1115, 1229, 1266, 1267
0.0102936, 6, 6, 8, 13, 455, 513, 519, 520
0.00974571, 5, 5, 7, 8, 515, 595, 609, 612
0.0125156, 6, 7, 8, 11, 449, 571, 585, 587
0.00706859, 4, 5, 6, 8, 475, 587, 598, 600
0.000694411, 5, 6, 8, 11, 527, 614, 618, 619
0.000321304, 2, 2, 3, 4, 174, 216, 219, 219
0.00198309, 2, 2, 3, 4, 126, 155, 156, 157
0.00397637, 1, 2, 3, 4, 125, 152, 154, 154
0.00176612, 1, 2, 3, 4, 116, 144, 145, 146
0.00312268, 1, 1, 2, 3, 118, 145, 147, 148
0.00576649, 2, 2, 3, 4, 117, 144, 146, 146
0.00419767, 4, 5, 5, 6, 119, 148, 150, 150
0.0193891, 1, 2, 2, 3, 113, 145, 147, 148
0.0101399, 3, 4, 4, 5, 122, 154, 156, 158
0.000555336, 1, 2, 3, 4, 120, 152, 154, 155
0.002332, 1, 2, 3, 3, 123, 153, 155, 156
0.00655747, 2, 2, 3, 4, 118, 148, 150, 151
0.00767434, 1, 2, 3, 4, 150, 194, 196, 197
0.00382114, 2, 2, 3, 4, 152, 192, 194, 195
0.0154776, 1, 2, 3, 4, 124, 149, 151, 152
0.00162449, 1, 1, 2, 3, 112, 138, 139, 140
0.012842, 1, 1, 2, 3, 113, 139, 140, 141
0.000846359, 2, 2, 3, 4, 116, 141, 143, 144
0.0071796, 2, 3, 3, 4, 115, 142, 143, 144
0.000420937, 1, 2, 2, 3, 131, 155, 157, 157
0.00715531, 1, 2, 2, 3, 114, 141, 143, 143
0.0115533, 2, 3, 4, 5, 118, 145, 147, 148
0.00357292, 2, 2, 3, 4, 117, 144, 145, 146
0.00167917, 1, 2, 2, 3, 120, 146, 148, 149
0.000763261, 2, 2, 3, 4, 114, 141, 142, 143
0.0014072, 2, 2, 3, 4, 118, 147, 149, 149
0.00174645, 1, 2, 3, 4, 116, 143, 145, 146
0.00861047, 1, 2, 3, 3, 116, 143, 144, 145
0.000145563, 1, 2, 2, 3, 118, 145, 146, 147
0.0178834, 1, 2, 2, 3, 113, 147, 148, 149
0.0223914, 1, 1, 2, 3, 114, 144, 146, 147
0.0143854, 2, 2, 3, 4, 115, 143, 144, 145
0.00521134, 1, 2, 2, 3, 116, 143, 145, 145
0.0429873, 2, 2, 3, 4, 119, 145, 147, 148
0.0237229, 1, 2, 3, 4, 118, 145, 149, 150
3.05335e-05, 2, 2, 3, 4, 115, 147, 148, 149
0.0328492, 1, 2, 3, 3, 117, 144, 146, 147
0.00921042, 1, 2, 3, 4, 113, 139, 141, 141
0.0165414, 1, 2, 2, 3, 108, 134, 136, 136
0.0157616, 1, 2, 2, 3, 109, 134, 136, 137
0.00576579, 1, 2, 3, 4, 110, 136, 137, 138
0.0387158, 1, 1, 2, 3, 111, 141, 143, 144
0.00082373, 2, 3, 4, 5, 157, 199, 202, 203
0.00196054, 1, 2, 3, 4, 163, 202, 205, 206
0.0155094, 2, 3, 5, 6, 173, 214, 221, 222
0.0345804, 1, 2, 3, 4, 193, 237, 240, 241
0.00884885, 2, 3, 3, 4, 177, 216, 219, 220
0.0256219, 2, 3, 4, 5, 184, 223, 226, 227
0.000900405, 2, 2, 3, 4, 181, 220, 222, 223
0.0014925, 1, 2, 3, 4, 181, 230, 232, 233
0.00148478, 1, 2, 3, 4, 174, 227, 230, 231
0.00393177, 1, 2, 3, 3, 187, 226, 228, 229
0.00290049, 2, 2, 3, 4, 183, 220, 223, 224
0.00251685, 3, 5, 6, 7, 187, 237, 240, 241
0.00734091, 1, 2, 3, 4, 177, 219, 222, 222
0.0225929, 1, 2, 3, 4, 156, 189, 192, 193
0.0124721, 1, 2, 2, 3, 149, 176, 177, 178
0.00882345, 1, 1, 2, 3, 109, 135, 137, 138
0.00133541, 2, 3, 4, 4, 118, 144, 146, 146
0.00966658, 1, 2, 3, 3, 110, 138, 140, 140
0.0110101, 1, 2, 3, 3, 109, 136, 138, 139
0.0233432, 1, 3, 3, 4, 131, 160, 162, 162
0.0338934, 1, 2, 2, 3, 116, 144, 146, 147
0.0303279, 2, 2, 3, 4, 113, 142, 144, 145
0.00783816, 1, 2, 2, 3, 150, 176, 177, 178
0.00683617, 1, 2, 2, 3, 108, 134, 136, 136
0.00432476, 1, 2, 2, 3, 141, 179, 181, 182
0.0130056, 1, 2, 3, 4, 157, 193, 195, 196
0.0350282, 1, 2, 3, 4, 162, 196, 198, 199
0.000981344, 1, 2, 3, 4, 156, 191, 193, 194
0.0181023, 3, 5, 5, 6, 128, 154, 156, 157
0.0154476, 1, 2, 3, 4, 110, 135, 137, 138
0.0293326, 1, 2, 3, 4, 114, 140, 142, 142
0.005294, 1, 2, 2, 3, 110, 136, 138, 139
0.0185691, 1, 2, 3, 4, 110, 136, 137, 138
0.01798, 1, 2, 3, 4, 109, 135, 137, 137
0.087045, 1, 2, 2, 3, 109, 135, 137, 137
0.00728599, 2, 3, 4, 4, 110, 137, 139, 139
0.0155092, 1, 2, 2, 3, 109, 135, 137, 138
0.062841, 1, 2, 3, 3, 109, 139, 141, 142
0.0212611, 1, 3, 3, 4, 121, 153, 156, 157
0.00596979, 1, 2, 3, 4, 120, 151, 153, 154
0.0528009, 1, 2, 3, 4, 119, 150, 152, 153
0.00601534, 1, 2, 3, 4, 120, 152, 155, 155
0.0100792, 2, 3, 4, 5, 119, 152, 154, 155
0.00487299, 1, 3, 3, 4, 118, 151, 153, 154
0.0638041, 1, 2, 3, 4, 118, 152, 155, 156
0.0159539, 2, 3, 4, 5, 146, 190, 192, 193
0.038092, 1, 2, 3, 5, 110, 155, 158, 158
0.0787915, 1, 2, 3, 4, 110, 154, 156, 157
0.0386417, 1, 2, 3, 4, 110, 153, 156, 157
0.00315706, 1, 2, 3, 4, 113, 156, 158, 159
0.0142869, 3, 4, 5, 6, 125, 169, 171, 172
0.0304216, 1, 2, 3, 4, 110, 156, 158, 159
0.0300743, 2, 3, 4, 5, 119, 150, 153, 154
0.054309, 1, 3, 3, 5, 129, 161, 164, 165
0.0162632, 1, 3, 4, 5, 120, 151, 154, 155
0.00396175, 2, 3, 4, 5, 119, 153, 155, 156
0.00791839, 1, 2, 3, 4, 119, 152, 154, 155
0.0488048, 2, 2, 4, 5, 121, 152, 154, 155
0.0136525, 2, 3, 4, 5, 119, 151, 153, 154
0.0175128, 2, 3, 4, 5, 119, 150, 152, 153
0.0854885, 1, 2, 3, 4, 120, 153, 155, 156
0.0604543, 1, 2, 3, 4, 123, 156, 159, 160
0.00135466, 1, 2, 3, 4, 117, 148, 151, 152
0.0107734, 2, 3, 4, 5, 120, 268, 271, 271
0.0120277, 1, 2, 3, 5, 120, 153, 156, 157
0.0580786, 1, 3, 4, 5, 118, 153, 155, 156
0.0186022, 1, 3, 4, 5, 119, 161, 163, 164
0.0786142, 1, 2, 3, 4, 120, 151, 154, 154
0.0309879, 1, 2, 3, 5, 119, 150, 152, 153
0.122886, 1, 2, 3, 4, 119, 151, 154, 155
0.0631165, 2, 3, 4, 5, 121, 152, 155, 156
0.168606, 1, 2, 2, 3, 139, 169, 170, 171
0.166028, 1, 1, 2, 3, 161, 206, 208, 209
0.0943582, 1, 2, 3, 4, 145, 187, 190, 190
0.0281473, 1, 2, 3, 4, 152, 181, 183, 183
0.0494159, 1, 1, 2, 3, 147, 177, 179, 179
0.0507279, 1, 2, 3, 3, 138, 171, 173, 175
0.0240563, 2, 3, 3, 4, 117, 148, 150, 151
0.00211616, 2, 3, 4, 5, 140, 172, 174, 175
0.0970613, 1, 2, 3, 4, 156, 190, 192, 193
0.114166, 1, 2, 2, 3, 158, 192, 196, 196
0.423019, 2, 3, 4, 5, 923, 1097, 1126, 1131
0.34137, 6, 8, 9, 14, 1889, 2099, 2128, 2135
0.478142, 15, 16, 18, 20, 792, 948, 966, 968
0.311581, 6, 8, 10, 14, 556, 686, 698, 700
0.224355, 5, 6, 8, 10, 612, 783, 799, 801
0.506712, 8, 11, 13, 16, 604, 681, 696, 697
