dt,event_time,type,context,id,update_compartments,update_sums,print,total
0.000138847, 52, 56, 60, 63, 963, 1021, 1034, 1036
0.0887641, 31, 34, 37, 40, 968, 1036, 1050, 1053
0.121109, 5, 8, 12, 15, 869, 936, 947, 950
0.174195, 4, 8, 11, 15, 886, 946, 955, 958
0.609274, 4, 7, 11, 15, 873, 940, 949, 951
